href;temp_pub;image;name;annee;boite_vettesse;moteur
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/1ÈRE_MAIN_MUSTANG_CABRIOLET_PREMIUM__50TH__54919803.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10119336628?t=images;1ÈRE MAIN MUSTANG CABRIOLET PREMIUM  50TH ;2016;Automatique;Essence
https://www.avito.ma/fr/hay_riad/voitures_d'occasion/Tiguan_comme_neuve_30000_kilomètres__55809780.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128773960?t=images;Tiguan comme neuve 30000 kilomètres ;2019;Manuelle;Diesel
https://www.avito.ma/fr/maarif/voitures_d'occasion/Jeep_sahara_wrangler_rubicon_54242455.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128700698?t=images;Jeep sahara wrangler rubicon;2016;Automatique;Diesel
https://www.avito.ma/fr/maarif/voitures_d'occasion/BMW_X5_Xdrive_45e_Pack_M_2021_Hybride__55133459.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128751066?t=images;BMW X5 Xdrive 45e Pack M 2021 Hybride ;2021;Automatique;Hybride
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Fiat_Doblo_Panorama_1_6_Combi_Diesel_WW_54315929.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10123478740?t=images;Fiat Doblo Panorama 1.6 Combi Diesel WW;2020;Manuelle;Diesel
https://www.avito.ma/fr/wislane/voitures_d'occasion/Citroen_berlingo__55835639.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942659?t=images;Citroen berlingo ;2009;Manuelle;Diesel
https://www.avito.ma/fr/route_ain_chkaf/voitures_d'occasion/Audi_A4_2L_automatique__55649002.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128520929?t=images;Audi A4 2L automatique ;2021;Automatique;Diesel
https://www.avito.ma/fr/branes_2/voitures_d'occasion/Mercedes_Benz_Classe_GLE_Coupé_Hybride_2021_55814816.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128757040?t=images;Mercedes-Benz Classe GLE Coupé Hybride 2021;2021;Automatique;Hybride
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Citroen_C3_Diesel_Manuelle_2017_à_Casablanca_55835637.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942663?t=images;Citroen C3 Diesel Manuelle 2017 à Casablanca;2017;Manuelle;Diesel
https://www.avito.ma/fr/maarif/voitures_d'occasion/Nissan_Juke_2022_Essence__55324192.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127124040?t=images;Nissan Juke 2022 Essence ;2022;Automatique;Essence
https://www.avito.ma/fr/maarif/voitures_d'occasion/Range_rover_Sport_HSE_2017_Diesel__55440245.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128574059?t=images;Range rover Sport HSE 2017 Diesel ;2017;Automatique;Diesel
https://www.avito.ma/fr/anfa/voitures_d'occasion/Honda_accord_Hybride_EX_Large_0km_55080127.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10120805112?t=images;Honda accord Hybride EX-Large 0km;2024;Automatique;Hybride
https://www.avito.ma/fr/centre/voitures_d'occasion/سيارة_أودي_للبيع__55835629.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942671?t=images;سيارة أودي للبيع ;2020;Automatique;Diesel
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Ford_Kuga_Diesel_Manuelle_2022_à_Mohammedia_55835628.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128943313?t=images;Ford Kuga Diesel Manuelle 2022 à Mohammedia;2022;Manuelle;Diesel
https://www.avito.ma/fr/route_ain_chkaf/voitures_d'occasion/Mercedes_Benz_Classe_A_Diesel_Automatique_2014_55820904.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128811954?t=images;Mercedes-Benz Classe A Diesel Automatique 2014;2014;Automatique;Diesel
https://www.avito.ma/fr/beni_said/voitures_d'occasion/هونداي_سانطافي__55835626.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942604?t=images;هونداي سانطافي ;2002;Manuelle;Diesel
https://www.avito.ma/fr/agdal/voitures_d'occasion/Citroen_C3_dewana_2007_55222451.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10122137756?t=images;Citroen C3 dewana 2007;2007;Manuelle;Diesel
https://www.avito.ma/fr/centre/voitures_d'occasion/VW_TIGUAN_TDI_200_R_LINE_BLACK_40_000km_TTOPTIONS_51723275.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10122574381?t=images;VW TIGUAN TDI 200 R-LINE BLACK 40.000km TTOPTIONS;2022;Automatique;Diesel
https://www.avito.ma/fr/hay_izdihar/voitures_d'occasion/Honda_CR_V_1er_Main_6cv_Diesel_55729920.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128034008?t=images;Honda CR-V 1er Main 6cv Diesel;2018;Manuelle;Diesel
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Kia_sorento_7_palace_Diesel_exécutif_awd_54347361.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128923203?t=images;Kia sorento 7 palace Diesel exécutif awd;2017;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Mercedes_E220_AMG_coupè_importée_neuve__54870180.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10123373530?t=images;Mercedes E220 AMG coupè importée neuve ;2017;Automatique;Diesel
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Audi_Q5_Diesel_Manuelle_2017_à_Casablanca_55835621.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942607?t=images;Audi Q5 Diesel Manuelle 2017 à Casablanca;2017;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/octavia_special_édition__55828239.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128877990?t=images;octavia special édition ;2019;Automatique;Diesel
https://www.avito.ma/fr/port/voitures_d'occasion/Golf_7___1er_main__55823735.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128836965?t=images;Golf 7   1er main ;2019;Automatique;Diesel
https://www.avito.ma/fr/hay_riad/voitures_d'occasion/Audi_A4_Diesel_Automatique_2018_à_Rabat_55706065.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127817168?t=images;Audi A4 Diesel Automatique 2018 à Rabat;2018;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Renault_Mégane_Sedan_Automatique_1_main_55612844.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127497399?t=images;Renault Mégane Sedan Automatique 1 main;2021;Automatique;Diesel
https://www.avito.ma/fr/hay_nassim/voitures_d'occasion/Dacia_Logan_55835615.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942450?t=images;Dacia Logan;2007;Manuelle;Diesel
https://www.avito.ma/fr/sidi_maarouf/voitures_d'occasion/_kongo__55835614.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942441?t=images; kongo ;2012;Manuelle;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/voiture_à_vendre__55835611.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942377?t=images;voiture à vendre ;2011;Manuelle;Diesel
https://www.avito.ma/fr/quartier_des_hôpitaux/voitures_d'occasion/Land_Rover_Range_Rover_Velar_Diesel_Automatique_55824945.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128849622?t=images;Land Rover Range Rover Velar Diesel Automatique;2020;Automatique;Diesel
https://www.avito.ma/fr/maarif/voitures_d'occasion/Peugeot_2008_GT_Line_Diesel_Automatique_2021_55444880.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127464983?t=images;Peugeot 2008 GT Line Diesel Automatique 2021;2021;Automatique;Diesel
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Peugeot_208_Diesel_2019_à_Oujda_53595439.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128844686?t=images;Peugeot 208 Diesel 2019 à Oujda;2019;Manuelle;Diesel
https://www.avito.ma/fr/californie/voitures_d'occasion/Mercedes_Benz_Classe_A_Diesel_Automatique_2020_51217884.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10125111389?t=images;Mercedes-Benz Classe A Diesel Automatique 2020;2020;Automatique;Diesel
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/AUDI_A6_QUATTRO_S_LINE_Limited_50_TDI_286Hp__full_55491296.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127243492?t=images;AUDI A6 QUATTRO S-LINE Limited 50 TDI 286Hp  full;2019;Automatique;Diesel
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Dacia_Duster_Diesel_Automatique_2024_à_Rabat_55599097.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10126784261?t=images;Dacia Duster Diesel Automatique 2024 à Rabat;2024;Automatique;Diesel
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Classe_E_280_Diesel_Automatique_2006_54963492.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128725293?t=images;Classe E 280 Diesel Automatique 2006;2006;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/BMW_X5_Xdrive_2_5d_Lounge_Diesel_WW_55687686.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128093955?t=images;BMW X5 Xdrive 2.5d Lounge Diesel WW;2023;Automatique;Diesel
https://www.avito.ma/fr/hassan/voitures_d'occasion/BMW_X1_Xline_18_Pack_xdrive__55764528.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128428561?t=images;BMW X1 Xline 18 Pack xdrive ;2012;Manuelle;Diesel
https://www.avito.ma/fr/maarif/voitures_d'occasion/Kia_Sportage_Black_édition_2022_55582793.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10126708432?t=images;Kia Sportage Black édition 2022;2022;Manuelle;Diesel
https://www.avito.ma/fr/sala_el_jadida/voitures_d'occasion/Citroen_C3_Diesel_Manuelle_2019_à_Salé_55708209.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127834287?t=images;Citroen C3 Diesel Manuelle 2019 à Salé;2019;Manuelle;Diesel
https://www.avito.ma/fr/ahlane/voitures_d'occasion/Peugeot_208__55758618.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128455522?t=images;Peugeot 208 ;2022;Automatique;Diesel
https://www.avito.ma/fr/hay_zitoune/voitures_d'occasion/Tiguan_R_line_55764537.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128329289?t=images;Tiguan R line;2018;Automatique;Diesel
https://www.avito.ma/fr/quartier_du_soleil/voitures_d'occasion/Duster_diesel_manuelle__55828237.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128877974?t=images;Duster diesel manuelle ;2022;Manuelle;Diesel
https://www.avito.ma/fr/maarif/voitures_d'occasion/Range_rover_Velar_R_dynamic_2018_Diesel_54339630.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10119753489?t=images;Range rover Velar R dynamic 2018 Diesel;2018;Automatique;Diesel
https://www.avito.ma/fr/route_ain_chkaf/voitures_d'occasion/Audi_Q5_quatro_Sline_dédouanement_2023_55584390.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128170143?t=images;Audi Q5 quatro Sline dédouanement 2023;2019;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Mégane_3_Diesel__55749112.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128203959?t=images;Mégane 3 Diesel ;2014;Manuelle;Diesel
https://www.avito.ma/fr/ben_m'sick/voitures_d'occasion/dacia_dokker_bonne_etat_55794460.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128578843?t=images;dacia dokker bonne etat;2019;Manuelle;Diesel
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Mini_one_automatique_54567872.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128828084?t=images;Mini one automatique;2016;Automatique;Essence
https://www.avito.ma/fr/centre/voitures_d'occasion/Nissan__Qashqai_55823237.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128832371?t=images;Nissan -Qashqai;2016;Manuelle;Diesel
https://www.avito.ma/fr/administratif/voitures_d'occasion/Audi_A7_Diesel_Automatique_2012_à_Tanger_55490269.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10125619332?t=images;Audi A7 Diesel Automatique 2012 à Tanger;2012;Automatique;Diesel
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Kia_Sportage_Diesel_Automatique_2023_à_Casablanca_55756695.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128267439?t=images;Kia Sportage Diesel Automatique 2023 à Casablanca;2023;Automatique;Diesel
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Peugeot_2008_GT_line__Essence_import_55699028.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128155514?t=images;Peugeot 2008 GT line  Essence import;2024;Automatique;Essence
https://www.avito.ma/fr/agdal/voitures_d'occasion/mercedess__55786859.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128514876?t=images;mercedess ;2014;Automatique;Diesel
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Audi_Q3_S_Line_Diesel__55690940.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127666642?t=images;Audi Q3 S Line Diesel ;2021;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Nissan_Micra_Diesel__55823306.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128833132?t=images;Nissan Micra Diesel ;2018;Manuelle;Diesel
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Peugeot_308_active_2022_boite_automatique_55582792.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128911397?t=images;Peugeot 308 active 2022 boite automatique;2022;Automatique;Diesel
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Jeep_grand_cherokee__55731615.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128865806?t=images;Jeep grand cherokee ;2014;Automatique;Diesel
https://www.avito.ma/fr/route_ain_chkaf/voitures_d'occasion/Mercedes_Benz_Classe_B__Pack_amg_220d_55812396.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128735055?t=images;Mercedes-Benz Classe B  Pack amg 220d;2017;Automatique;Diesel
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Range_Rover_Vogue__55755673.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128261202?t=images;Range Rover Vogue ;2022;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/passat_B7_Limousin_dédouané__52738507.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10111230203?t=images;passat B7 Limousin dédouané ;2015;Automatique;Diesel
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Volkswagen_Touareg_Diesel_Automatique_2024_55804837.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128668770?t=images;Volkswagen Touareg Diesel Automatique 2024;2024;Automatique;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Chevrolet_spark_SL__55808793.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128803037?t=images;Chevrolet spark SL ;2010;Manuelle;Essence
https://www.avito.ma/fr/californie/voitures_d'occasion/Mercedes_CLA_220d_AMG___Année_2016_55835597.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942266?t=images;Mercedes CLA 220d AMG - Année 2016;2016;Automatique;Diesel
https://www.avito.ma/fr/californie/voitures_d'occasion/Captur_Renault_2021_Manuelle_à_Casablanca_51925426.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128672954?t=images;Captur Renault 2021 Manuelle à Casablanca;2021;Manuelle;Diesel
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Ford_Fiesta_titanium_Diesel__55771915.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128389860?t=images;Ford Fiesta titanium Diesel ;2014;Manuelle;Diesel
https://www.avito.ma/fr/californie/voitures_d'occasion/BMW_X5_Automatique_Diesel_2017_pack_M_à_Casablanca_54784158.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128637772?t=images;BMW X5 Automatique Diesel 2017 pack M à Casablanca;2017;Automatique;Diesel
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/Audi_RSQ3_2024__55712760.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127868576?t=images;Audi RSQ3 2024 ;2024;Automatique;Essence
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Dacia_Sandero_Stepway_Lauréate_Diesel_WW_52508071.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128931449?t=images;Dacia Sandero Stepway Lauréate Diesel WW;2019;Manuelle;Diesel
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Peugeot_3008_boîte_automatique_2022_55434692.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128649473?t=images;Peugeot 3008 boîte automatique 2022;2022;Automatique;Diesel
https://www.avito.ma/fr/route_de_sefrou/voitures_d'occasion/Dacia_Duster_Diesel_Manuelle_2020_à_Fès_55020314.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10120285439?t=images;Dacia Duster Diesel Manuelle 2020 à Fès;2020;Manuelle;Diesel
https://www.avito.ma/fr/anfa/voitures_d'occasion/Citroen_C3_Diesel_Manuelle_2018_à_Casablanca_55802048.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128643647?t=images;Citroen C3 Diesel Manuelle 2018 à Casablanca;2018;Manuelle;Diesel
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Fiat_500_L_Diesel_Automatique_2015_à_Casablanca_55731628.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128803210?t=images;Fiat 500 L Diesel Automatique 2015 à Casablanca;2015;Automatique;Diesel
https://www.avito.ma/fr/centre/voitures_d'occasion/Dacia_Logan_Essence_55782037.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128475569?t=images;Dacia-Logan Essence;2019;Manuelle;Essence
https://www.avito.ma/fr/sidi_slimane/voitures_d'occasion/Ford_Focus_Diesel_2011_à_Sidi_Slimane_Rabat_55657593.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10127354561?t=images;Ford Focus Diesel 2011 à Sidi Slimane،Rabat;2011;Manuelle;Diesel
https://www.avito.ma/fr/saniat_rmal/voitures_d'occasion/Audi_SQ5_Essence_Automatique_2018_à_Tétouan_52033191.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10120198839?t=images;Audi SQ5 Essence Automatique 2018 à Tétouan;2018;Automatique;Essence
https://www.avito.ma/fr/agdal/voitures_d'occasion/BMW_Série_2_Coupé_Diesel_Automatique_2018_à_Rabat_55835579.htm;il y a 4 heures;https://content.avito.ma/classifieds/images/10128942096?t=images;BMW Série 2 Coupé Diesel Automatique 2018 à Rabat;2018;Automatique;Diesel
